Chr01	64401336	64462786
Chr01	64401367	64462795
Chr01	64401418	64462834
Chr01	70039071	70083498
Chr01	70040027	70083502
Chr01	70040112	70083504
Chr01	70040123	70083513
Chr01	80725449	80807065
Chr01	80725485	80807103
Chr01	80725679	80807132
Chr01	80725733	80807150
Chr01	80725737	80807156
Chr01	80725738	80807161
Chr01	80725747	80807205
Chr01	80725751	80807207
Chr01	80725789	80807214
Chr01	80726069	80807468
Chr01	80726073	80807481
Chr01	80726079	80807636
Chr01	80726083	80807642
Chr01	80726087	80807660
Chr01	80726088	80807757
Chr01	80726098	80807781
Chr01	80726113	80808002
Chr01	80726121	80808004
Chr01	80726142	80808416
Chr01	80726170	80808447
Chr01	83121365	83173814
Chr01	83121373	83173855
Chr01	83121382	83173868
Chr01	83479535	83517258
Chr01	83479605	83517259
Chr01	83479611	83517263
Chr01	83479621	83517504
Chr01	83479628	83517564
Chr01	83479641	83517626
Chr01	83479664	83517658
Chr01	83479678	83521014
Chr01	83479683	83521026
Chr01	83479699	83521027
Chr01	83479735	83522376
Chr01	83479786	83522679
Chr01	83479822	83522683
Chr01	83479841	83522691
Chr01	83479843	83522707
Chr01	83479844	83522748
Chr01	83479845	83522764
Chr01	83479860	83522776
Chr01	83479942	83522845
Chr01	83480018	83522894
Chr01	83480023	83522927
Chr01	83480041	83522973
Chr01	83480055	83522990
Chr01	83480060	83523035
Chr01	83480104	83523039
Chr01	83480117	83523056
Chr01	83480120	83523099
Chr01	83480175	83523114
Chr01	83480246	83523183
Chr01	83983746	84019088
Chr01	83983750	84020900
Chr01	83983839	84020963
Chr01	83983856	84021064
Chr01	83983920	84021163
Chr01	83985274	84021178
Chr01	83985291	84021193
Chr01	83985302	84021622
Chr01	83985345	84021625
Chr01	83985352	84022209
Chr01	83985367	84024130
Chr01	83985372	84024138
Chr01	83987547	84029407
Chr01	83987552	84029411
Chr01	83987608	84029451
Chr01	83987616	84029470
Chr01	83987617	84029500
Chr01	83990206	84029506
Chr01	83990212	84029515
Chr01	83990267	84029527
Chr01	83990277	84030144
Chr01	83990285	84030148
Chr01	83994629	84030176
Chr01	83994647	84030178
Chr01	83994649	84030236
Chr01	83994752	84030244
Chr01	83994842	84030291
Chr01	83994867	84030299
Chr01	83994957	84030303
Chr01	83998910	84030311
Chr01	83998951	84030318
Chr01	83999076	84030331
Chr01	83999516	84030350
Chr01	83999611	84030353
Chr01	83999644	84030354
Chr01	83999792	84030356
Chr01	85203683	85230932
Chr01	85203691	85232904
Chr01	85203704	85241310
Chr01	85203709	85241336
Chr01	85203711	85241339
Chr01	85203712	85241487
Chr01	85203717	85241499
Chr01	85203726	85241542
Chr01	85203744	85241552
Chr01	85203802	85241553
Chr01	85203806	85241559
Chr01	85203822	85241560
Chr01	85203827	85241594
Chr01	85203879	85242140
Chr01	85203887	85242168
Chr01	85203931	85242205
Chr01	85203934	85242477
Chr01	85204006	85242522
Chr01	85204011	85242523
Chr01	85208956	85242541
Chr01	85208997	85242618
Chr01	85214244	85247269
Chr01	85214303	85247285
Chr01	85214318	85247305
Chr01	85214330	85248648
Chr01	85256143	85286975
Chr01	85256257	85287191
Chr01	85256279	85287206
Chr01	85256315	85287216
Chr01	85256397	85287242
Chr01	85256414	85287247
Chr01	85257700	85287283
Chr01	85257802	85287301
Chr01	85260436	85287321
Chr01	85929039	85963637
Chr01	85929201	85963872
Chr01	85929352	85964116
Chr01	85929373	85964123
Chr01	86122337	86159110
Chr01	86122360	86159165
Chr01	86122394	86159273
Chr01	86122395	86159298
Chr01	86122443	86159307
Chr01	86122446	86159357
Chr01	86122451	86159372
Chr01	86122457	86164950
Chr01	86122463	86164959
Chr01	86122490	86164974
Chr01	86122501	86164986
Chr01	86122518	86164997
Chr01	86122523	86165014
Chr01	86122533	86165023
Chr01	86122646	86168513
Chr01	86122696	86168518
Chr01	86122699	86168834
Chr01	86122758	86168897
Chr01	86122809	86171892
Chr01	86122810	86171992
Chr01	86122813	86172000
Chr01	86122862	86172179
Chr01	86122867	86172181
Chr01	86123071	86172696
Chr01	86123081	86172704
Chr01	86123083	86172710
Chr01	86123094	86172740
Chr01	86123129	86172741
Chr01	86137114	86172745
Chr01	86139947	86172746
Chr01	86139961	86172805
Chr01	86145828	86172848
Chr01	86145850	86172862
Chr01	86145862	86172864
Chr01	86145886	86172873
Chr01	86145898	86172877
Chr01	86717171	86765269
Chr01	86717621	86781425
Chr01	86718066	86809826
Chr01	86718089	86850148
Chr01	86718225	86850152
Chr01	86718227	86850154
Chr01	86718412	86850155
Chr01	87413244	87525865
Chr01	87413248	87526180
Chr01	87413260	87564149
Chr01	87413265	87567757
Chr01	87413269	87567760
Chr01	87413272	87567786
Chr01	87413273	87697341
Chr01	87413278	87698553
Chr01	87413288	87698555
Chr01	87413296	87698580
Chr01	87413297	87698592
Chr01	87413300	87698593
Chr01	87413311	87698604
Chr01	87413318	87698609
Chr01	87413320	87698630
Chr01	87413324	87698637
Chr01	87413325	87698670
Chr01	87413335	87698825
Chr01	87413346	87698872
Chr01	87413364	87712035
Chr01	87413365	87712067
Chr01	87413369	87712123
Chr01	87413371	87713810
Chr01	87413372	87713848
Chr01	87413375	87713858
Chr01	87413376	87713860
Chr01	87413377	87713878
Chr01	87413378	87713887
Chr01	87413381	87713920
Chr01	87413382	87780826
Chr01	87413386	87780833
Chr01	87413388	87780837
Chr01	87413389	87780840
Chr01	87413392	87780846
Chr01	87413397	87780847
Chr01	87413545	87780856
Chr01	87413553	87780858
Chr01	87413554	87780873
Chr01	87413560	87780874
Chr01	87413570	87780876
Chr01	87413571	87780877
Chr01	87413581	87780880
Chr01	87413588	87780881
Chr01	87413604	87780917
Chr01	87413605	87780925
Chr01	87413724	87780927
Chr01	87413774	87780935
Chr01	87413838	87780947
Chr01	87413840	87780953
Chr01	87525865	87780954
Chr01	87526180	87780959
Chr01	87564149	87780993
Chr01	87567757	87780994
Chr01	87567760	87781001
Chr01	87567786	87781006
Chr01	87797033	87997138
Chr01	87797052	87997348
Chr01	87797115	87997359
Chr01	87797128	88005964
Chr01	87797147	88005999
Chr01	87797149	88006006
Chr01	87797150	88006007
Chr01	87797157	88006012
Chr01	87797216	88006013
Chr01	87797220	88006067
Chr01	87797239	88006069
Chr01	87797249	88006074
Chr01	87797252	88006114
Chr01	87797254	88006121
Chr01	87797258	88006154
Chr01	87797264	88006164
Chr01	87797267	88006198
Chr01	87797277	88006199
Chr01	87797311	88007109
Chr01	87797333	88007134
Chr01	87797381	88007351
Chr01	87797394	88007391
Chr01	87797400	88007408
Chr01	87797413	88007441
Chr01	87797907	88007701
Chr01	87798143	88007702
Chr01	87798160	88032278
Chr01	87798169	88032295
Chr01	87798270	88032380
Chr01	87798274	88032387
Chr01	87798330	88032400
Chr01	87800387	88032412
Chr01	87800391	88032414
Chr01	87800394	88072629
Chr01	87800407	88072662
Chr01	87800495	88072766
Chr01	87800496	88082679
Chr01	87811702	88083411
Chr01	87811788	88083472
Chr01	87811813	88084153
Chr01	87811820	88084191
Chr01	87811827	88103895
Chr01	87811839	88103916
Chr01	87811845	88104000
Chr01	87827509	88104022
Chr01	87846267	88104023
Chr01	87846272	88104051
Chr01	87846276	88104096
Chr01	87846315	88104120
Chr01	88583625	88620486
Chr01	88583684	88620652
Chr01	88583687	88621170
Chr01	88583806	88621465
Chr01	88583896	88621575
Chr01	88583912	88621592
Chr01	88583921	88621645
Chr01	88583993	88621663
Chr01	88584018	88621685
Chr01	88584032	88621832
Chr01	88584435	88621853
Chr01	88584437	88621885
Chr01	88584584	88621942
Chr01	88584621	88621956
Chr01	88584640	88621972
Chr01	88584646	88621984
Chr01	88584658	88621990
Chr01	88584680	88622046
Chr01	88584688	88622055
Chr01	88584702	88622076
Chr01	88584772	88622084
Chr01	88584785	88622100
Chr01	88584835	88622102
Chr01	88888029	88895451
Chr02	953809	1085316
Chr02	953825	1085317
Chr02	953877	1177805
Chr02	953878	1180640
Chr02	953882	1180688
Chr02	953926	1180690
Chr02	953935	1180703
Chr02	954059	1180712
Chr02	954187	1180949
Chr02	954195	1181257
Chr02	954196	1181442
Chr02	954217	1181548
Chr02	954245	1181550
Chr02	954246	1181555
Chr02	954260	1181556
Chr02	954301	1181557
Chr02	954310	1181558
Chr02	954329	1181573
Chr02	954445	1181579
Chr02	954508	1181582
Chr02	954512	1181583
Chr02	954517	1181594
Chr02	954550	1181608
Chr02	954604	1181633
Chr02	957887	1181640
Chr02	957902	1181709
Chr02	957910	1182055
Chr02	958037	1182202
Chr02	980533	1182203
Chr02	980557	1182204
Chr02	980605	1182423
Chr02	980616	1182435
Chr02	980617	1182442
Chr02	980629	1182585
Chr02	980631	1182589
Chr02	980638	1182592
Chr02	980645	1182595
Chr02	980659	1182698
Chr02	1037689	1182733
Chr02	1037697	1182736
Chr02	1045674	1182758
Chr02	1045713	1182788
Chr02	1045729	1182810
Chr02	1045751	1182819
Chr02	1085316	1182844
Chr02	1085317	1182854
Chr02	1085345	1184536
Chr02	1085353	1184574
Chr02	1107364	1190013
Chr02	1107457	1190030
Chr02	1107538	1190032
Chr02	1181550	1271297
Chr02	1181555	1271308
Chr02	1181556	1271325
Chr02	1181557	1271338
Chr02	1181558	1271342
Chr02	1181573	1271345
Chr02	1181579	1271369
Chr02	1181582	1271371
Chr02	1181583	1271375
Chr02	1181594	1271376
Chr02	1181608	1271378
Chr02	1181633	1271386
Chr02	1181640	1271394
Chr02	1181709	1271415
Chr02	1182055	1282267
Chr02	1182202	1282282
Chr02	1182203	1282288
Chr02	1182204	1282312
Chr02	1182423	1282316
Chr02	1182435	1282368
Chr02	1182442	1282375
Chr02	1182585	1282387
Chr02	1182589	1284567
Chr02	1182592	1286598
Chr02	1182595	1286648
Chr02	1182698	1349743
Chr02	1182733	1349754
Chr02	1182736	1349795
Chr02	1182758	1349796
Chr02	1182788	1349797
Chr02	1182810	1349810
Chr02	1182819	1349837
Chr02	1182844	1349856
Chr02	1182854	1350564
Chr02	1184536	1350591
Chr02	1184574	1350594
Chr02	1190013	1350595
Chr02	1190030	1350607
Chr02	1190032	1350620
Chr02	1190036	1350644
Chr02	1190042	1350652
Chr02	1190075	1350676
Chr02	1190102	1350681
Chr02	1197009	1350765
Chr02	1197025	1350787
Chr02	1197026	1350791
Chr02	1197030	1350794
Chr02	1197035	1351340
Chr02	1197041	1351341
Chr02	1271297	1351348
Chr02	1271308	1351363
Chr02	1271325	1351364
Chr02	1271338	1351370
Chr02	1271342	1351386
Chr02	1271345	1351392
Chr02	1271369	1351400
Chr02	1271371	1351403
Chr02	1271375	1351452
Chr02	1271376	1354079
Chr02	1271378	1354099
Chr02	1271386	1354108
Chr02	1271394	1354113
Chr02	1271415	1354117
Chr02	1282267	1354121
Chr02	1913174	1977493
Chr02	1913177	1977512
Chr02	1913333	1979051
Chr02	1913357	1979122
Chr02	1913868	1979171
Chr02	1913875	1979235
Chr02	1913876	1979236
Chr02	1913908	1979315
Chr02	1913937	1979346
Chr02	1913949	1979431
Chr02	1913959	1979509
Chr02	1914208	1979622
Chr02	1914218	1979627
Chr02	1914219	1979658
Chr02	1914231	1979709
Chr02	1914237	1979815
Chr02	1914239	1979972
Chr02	1914247	1980019
Chr02	1914252	1980031
Chr02	1914256	1980145
Chr02	1914345	1980165
Chr02	1914351	1980184
Chr02	1914768	1980185
Chr02	1914805	1980191
Chr02	1914909	1980204
Chr02	1914924	1980214
Chr02	1914947	1980233
Chr02	1915383	1980239
Chr02	1915385	1980279
Chr02	1915412	1980367
Chr02	1915490	1980410
Chr02	1915550	1980420
Chr02	1915552	1980819
Chr02	1915561	1980870
Chr02	1915571	1980919
Chr02	1915759	1980994
Chr02	1915761	1980999
Chr02	1915816	1981002
Chr02	1915855	1981018
Chr02	1915889	1981027
Chr02	1915892	1981033
Chr02	1915907	1981045
Chr02	1915975	1981049
Chr02	1915978	1981076
Chr02	1916013	1981099
Chr02	1916062	1981106
Chr02	1916078	1981173
Chr02	1916086	1981226
Chr02	1916252	1981299
Chr02	2208355	2286653
Chr02	2208380	2286796
Chr02	2208382	2287088
Chr02	2208385	2287246
Chr02	2208386	2287260
Chr02	2208417	2287362
Chr02	2208654	2287366
Chr02	2208657	2287504
Chr02	2208751	2287514
Chr02	2208808	2287617
Chr02	2208809	2287636
Chr02	2208910	2287719
Chr02	2208926	2287757
Chr02	2208949	2287853
Chr02	2208963	2287874
Chr02	2209026	2287900
Chr02	2209030	2287997
Chr02	2209105	2288090
Chr02	2209141	2288112
Chr02	2209144	2288135
Chr02	2209146	2288208
Chr02	2209151	2288265
Chr02	2209160	2288344
Chr02	2209364	2288353
Chr02	2209458	2288412
Chr02	2222317	2288417
Chr02	2222326	2288419
Chr02	2222359	2288420
Chr02	2222360	2288491
Chr02	2222380	2288497
Chr02	2222383	2288498
Chr02	2222392	2288508
Chr02	2222406	2288517
Chr02	2222411	2288519
Chr02	2222423	2288600
Chr02	2222432	2288616
Chr02	2222436	2288617
Chr02	2222438	2288691
Chr02	2222451	2288701
Chr02	2222470	2288767
Chr02	2222477	2288785
Chr02	2222479	2288940
Chr02	2222519	2289002
Chr02	2222520	2289018
Chr02	2222535	2289036
Chr02	2222549	2289041
Chr02	2222561	2289064
Chr02	3193908	3238823
Chr02	3193947	3246270
Chr02	3193953	3246272
Chr02	3193960	3246310
Chr02	3193961	3246377
Chr02	3194146	3246406
Chr02	3194260	3246484
Chr02	3194288	3246630
Chr02	3194291	3246700
Chr02	3194313	3246720
Chr02	3194326	3246724
Chr02	3194354	3246742
Chr02	5604589	5649490
Chr02	5604622	5649539
Chr02	5604637	5649540
Chr02	5604717	5649556
Chr02	5604831	5649575
Chr02	5604861	5649583
Chr02	5604894	5649592
Chr02	11076570	11121590
Chr02	11076587	11121591
Chr02	11076592	11121594
Chr02	11076595	11121661
Chr02	11076604	11121662
Chr02	11076606	11122524
Chr02	11076613	11123115
Chr02	11076623	11123163
Chr02	11076628	11123198
Chr02	11076629	11123220
Chr02	11076630	11123370
Chr02	11076647	11123426
Chr02	11076672	11123456
Chr02	11076695	11123461
Chr02	11076719	11123468
Chr02	11076721	11123474
Chr02	11076738	11123520
Chr02	11076808	11123522
Chr02	11076809	11123528
Chr02	11076837	11123532
Chr02	11076843	11123533
Chr02	11076847	11123534
Chr02	11076899	11123554
Chr02	11077065	11123559
Chr02	11077243	11123576
Chr02	11077245	11123585
Chr02	11077268	11123651
Chr02	11077302	11123652
Chr02	11077380	11123685
Chr02	11077788	11123693
Chr02	11078046	11123694
Chr02	11078075	11123697
Chr02	11078117	11123705
Chr02	11078120	11123710
Chr02	11078125	11123728
Chr02	11078127	11123729
Chr02	11078132	11123731
Chr02	11078133	11123738
Chr02	11078142	11123800
Chr02	11078185	11124100
Chr02	11078192	11124136
Chr02	11078209	11124224
Chr02	11079157	11124246
Chr02	11079176	11124767
Chr02	11079188	11124955
Chr02	11080542	11125078
Chr02	11080551	11125082
Chr02	13764187	13814563
Chr02	13764404	13839901
Chr02	13764541	13840283
Chr02	13764554	13840513
Chr02	13764564	13840559
Chr02	13764572	13840574
Chr02	13764574	13840714
Chr02	13764579	13840727
Chr02	13764580	13840780
Chr02	13764599	13840905
Chr02	13764600	13840930
Chr02	13764639	13840933
Chr02	13764640	13841000
Chr02	13764663	13841002
Chr02	13764675	13841011
Chr02	30880876	30886817
Chr02	30880991	30886928
Chr02	30881203	30887598
Chr02	30881907	30887725
Chr02	30881959	30887763
Chr02	30882077	30887812
Chr02	34870882	34906757
Chr02	34870883	34906762
Chr02	34870905	34906768
Chr02	34870912	34906784
Chr02	34870944	34906796
Chr02	34870956	34906803
Chr02	34870957	34906881
Chr02	34870965	34906882
Chr02	34870968	34906943
Chr02	34870972	34907040
Chr02	34876584	34907163
Chr02	34876773	34907172
Chr02	34876828	34907196
Chr02	34878682	34907235
Chr02	34878788	34907385
Chr02	34878792	34907428
Chr02	34878910	34907521
Chr02	34879368	34907639
Chr02	34879697	34908091
Chr02	34879916	34908128
Chr02	34879922	34908343
Chr02	34879954	34908544
Chr02	34880317	34908960
Chr02	34880393	34908995
Chr02	34880402	34909022
Chr02	34880430	34909043
Chr02	43965718	44050586
Chr02	43966293	44050602
Chr02	43966301	44050751
Chr02	43967765	44050783
Chr02	43967802	44050785
Chr02	43967954	44050819
Chr02	48280032	48347015
Chr02	48280050	48347042
Chr02	48280063	48347162
Chr02	48280287	48347231
Chr02	48280312	48347232
Chr02	48280363	48347234
Chr02	48280487	48347235
Chr02	48280526	48347311
Chr02	48280603	48347332
Chr02	48280634	48347333
Chr02	48280635	48347337
Chr02	48280938	48347474
Chr02	48280947	48347576
Chr02	48281430	48347664
Chr02	48281464	48347668
Chr02	48281511	48347692
Chr02	48281646	48347756
Chr02	48281647	48347774
Chr02	48281673	48347825
Chr02	48281677	48347835
Chr02	48281680	48347843
Chr02	48281682	48347916
Chr02	50902817	50950158
Chr02	50902983	50950325
Chr02	50902999	50950379
Chr02	50903776	50950389
Chr02	50903815	50950396
Chr02	50904285	50950398
Chr02	50904319	50950401
Chr02	50904611	50950413
Chr02	50904821	50950452
Chr03	956170	1047089
Chr03	956185	1047090
Chr03	956186	1047093
Chr03	956194	1047100
Chr03	956211	1047129
Chr03	956219	1047132
Chr03	956236	1047146
Chr03	956248	1047155
Chr03	956255	1047158
Chr03	956259	1047162
Chr03	956260	1085000
Chr03	956264	1085004
Chr03	956277	1085013
Chr03	956298	1085016
Chr03	956305	1085019
Chr03	956309	1085082
Chr03	958534	1085090
Chr03	958544	1085666
Chr03	966999	1085710
Chr03	967013	1085923
Chr03	967037	1085944
Chr03	967088	1085959
Chr03	967097	1085970
Chr03	967106	1086052
Chr03	967110	1086056
Chr03	967111	1086057
Chr03	967508	1086089
Chr03	967517	1087710
Chr03	967541	1087725
Chr03	967588	1087726
Chr03	967612	1087736
Chr03	967934	1087743
Chr03	967945	1087744
Chr03	967958	1087751
Chr03	967972	1087753
Chr03	968037	1087764
Chr03	968038	1087769
Chr03	968040	1087802
Chr03	968067	1088059
Chr03	968112	1088068
Chr03	1116399	1230984
Chr03	1116402	1230990
Chr03	1116412	1230995
Chr03	1116420	1230998
Chr03	1116423	1231004
Chr03	1116437	1231009
Chr03	1116439	1231027
Chr03	1133614	1231342
Chr03	1133619	1231379
Chr03	1133628	1231387
Chr03	1133656	1231833
Chr03	1133661	1231841
Chr03	1133666	1231889
Chr03	1133672	1232072
Chr03	1133751	1232103
Chr03	1135552	1232104
Chr03	1135588	1232155
Chr03	1141313	1232990
Chr03	1141521	1233001
Chr03	1141522	1233004
Chr03	1141524	1233057
Chr03	1141526	1233152
Chr03	1141531	1233183
Chr03	1141552	1233188
Chr03	1141607	1233193
Chr03	1141610	1233197
Chr03	1141613	1233202
Chr03	1384527	1440852
Chr03	1384528	1440896
Chr03	1384539	1440897
Chr03	1384555	1440898
Chr03	1384560	1440915
Chr03	1384649	1440924
Chr03	1384656	1440927
Chr03	1384717	1440941
Chr03	1384730	1440942
Chr03	1384745	1440948
Chr03	1384746	1440950
Chr03	1384785	1440951
Chr03	1390218	1440983
Chr03	1390254	1440984
Chr03	1390277	1440991
Chr03	1390278	1440994
Chr03	1390287	1441013
Chr03	1390288	1441015
Chr03	1390356	1441017
Chr03	1390358	1441019
Chr03	1390388	1441024
Chr03	1390392	1441035
Chr03	1390426	1441039
Chr03	1390427	1441042
Chr03	1390455	1441087
Chr03	1392328	1441096
Chr03	1392425	1479967
Chr03	1397853	1480068
Chr03	1397856	1481816
Chr03	1397873	1481863
Chr03	1397891	1481869
Chr03	1398974	1497169
Chr03	1398988	1497206
Chr03	1398990	1497221
Chr03	1399076	1497239
Chr03	1399092	1497242
Chr03	1399101	1497254
Chr03	1440983	1499625
Chr03	1440994	1499778
Chr03	1441013	1499790
Chr03	1441015	1501783
Chr03	1441096	1508191
Chr03	1819477	1862185
Chr03	1819482	1862198
Chr03	1819488	1862247
Chr03	1819493	1862332
Chr03	1819513	1862386
Chr03	1820369	1862433
Chr03	1820371	1862438
Chr03	1820376	1867418
Chr03	1820384	1867426
Chr03	1820385	1868123
Chr03	1820396	1868137
Chr03	1820408	1868169
Chr03	1820420	1868286
Chr03	1820463	1868340
Chr03	1820465	1868354
Chr03	1822852	1868386
Chr03	2462128	2535263
Chr03	2462135	2535495
Chr03	2462139	2535500
Chr03	2470877	2535584
Chr03	2470898	2535593
Chr03	2470939	2535626
Chr03	2470967	2535645
Chr03	2471007	2535649
Chr03	2471015	2535650
Chr03	2471023	2535686
Chr03	2471056	2535835
Chr03	2878749	2913672
Chr03	2878762	2913676
Chr03	2883543	2926387
Chr03	2883554	2926410
Chr03	2883562	2926416
Chr03	2883563	2926431
Chr03	2883584	2926440
Chr03	3696002	3735102
Chr03	3865641	3911187
Chr03	3865642	3911188
Chr03	3865645	3911189
Chr03	3865646	3911197
Chr03	3865662	3911216
Chr03	3865665	3911220
Chr03	3865688	3911223
Chr03	3865692	3911229
Chr03	3865698	3911231
Chr03	3865700	3911239
Chr03	3865794	3911247
Chr03	3865806	3911265
Chr03	3865834	3911279
Chr03	3865837	3911291
Chr03	3865945	3911303
Chr03	3865950	3911305
Chr03	3865952	3911318
Chr03	3865995	3911319
Chr03	3866000	3911329
